Record;Event;Archive;Author/sender;Recipient;Date of writing;Start point;Date of receipt;End point;Summary;Language;Related images or documents;Other Events;Link;Analytic tags;Private notes
M-1631-VE-073F;1631 Vesuvius Eruption;Venice, Archivio di Stato di Venezia, Senato, Dispacci, Dispacci degli ambasciatori e residenti, Napoli, filze, 51, n. 145;Padavino, Marcantonio (Venetian Resident in Naples);Senato of Venice;1631;Naples;;Venice;Dispatch from the Venetian Resident on the damage caused by the Eruption, including the annual supply of wine produced in Ottaviano on which his family relied and which consequently increased in price. All trade stopped in the city, while only devotional processions continued. Orders were given to open the streets and assist the fugitives.;Italian;;;;COMUNITÀ/ EFFETTI SOCIALI→Attenzione/compassione per le vittime;
M-1631-VE-074F;1631 Vesuvius Eruption;Carpentras, Bibliothèque Inguimbertine, . ms 1821, ff. 178r-194r;Tarfaglione, Severo (Carthusian of the Certosa di San Martino);;1632;Naples;;;The manuscript text by the Carthusian friar Dom Severo Tarfaglione traces the history of the previous Eruptions. Then, the author records day by day the course of events and life in Naples during these days. Tarfaglione finally presents the Eruption as an emanation from the hell.;Italian;;;;INTERPRETAZIONE→Astri e magia;
M-1631-VE-075A;1631 Vesuvius Eruption;Venice, Archivio di Stato di Venezia, Senato, Dispacci, Dispacci degli ambasciatori e residenti, Napoli, filze, 51, n. 149;Padavino, Marcantonio (Venetian Resident in Naples);Senato of Venice;1632;Naples;;Venice;The Venetian Resident reports that the change in the wind brought ash from the still erupting Vesuvius to the city, causing fear in the city. The loss of the mills and the shortage of flour forced the city to supply food from Benevento and places further afield. However, the population is still reluctant to return to their trade. The river of lava flowing in the direction of Nola damaged numerous houses and claimed several victims. The death toll, according to information gathered by the Venetian representative, reaches six to seven thousand people, while the loss of livestock due to the ash-covered pastures is incalculable.;Italian;;;;COMUNITÀ/ EFFETTI SOCIALI→Rumours;
M-1631-VE-075B;1631 Vesuvius Eruption;Venice, Archivio di Stato di Venezia, Senato, Dispacci, Dispacci degli ambasciatori e residenti, Napoli, filze, 51, n. 151;Padavino, Marcantonio (Venetian Resident in Naples);Senato of Venice;1632;Naples;;Venice;The Venetian Resident reports that the response of the Neapolitan government was too weak to cope with the emergency of the Eruption. The lack of grain could drive many people away from the city, but at the same time there is a significant insurrectionary tension.;Italian;;;;COMUNITÀ/ EFFETTI SOCIALI→Rumours;
M-1631-VE-075C;1631 Vesuvius Eruption;Venice, Archivio di Stato di Venezia, Senato, Dispacci, Dispacci degli ambasciatori e residenti, Napoli, filze, 51, n. 156;Padavino, Marcantonio (Venetian Resident in Naples);Senato of Venice;1632;Naples;;Venice;The Venetian Resident reports that the Viceroy, having returned from Pozzuoli, is the object, together with the entire government, of an attack in the form of a pasquinade. The attack, entitled 'Relatione dell'incendio del monte di Somma', blames the Viceroy for the destruction caused by the Eruption.;Italian;M-1631-VE-07A7 / 1631 Vesuvius Eruption / Pasquinade in verse in the Neapolitan language that compared the destruction caused by the Eruption of Vesuvius to the ruin the government had caused the population through taxes and robberies. (This document mentions);;;COMUNITÀ/ EFFETTI SOCIALI→Rumours;
M-1631-VE-0769;1631 Vesuvius Eruption;Florence, Archivio di Stato di Firenze, Miscellanea Medicea, vol. 173, insert 14;Padavino, Marcantonio (Venetian Resident in Naples);;1631;Naples;;;Manuscript copy of the report of the Venetian Resident in Naples on the Eruption of Vesuvius.;Italian;;1538 Monte Nuovo Eruption;https://mia.medici.org/Mia/index.html#/mia/document-entity/50971;INTERPRETAZIONE→Punizione per i peccati degli uomini;
M-1631-VE-076A;1631 Vesuvius Eruption;Florence, Archivio di Stato di Firenze, Miscellanea Medicea, vol. 173, insert 13;Herrera, Nicola Enríquez de (Apostolic Nuncio in Naples);;1631;Naples;;Rome;Copy of the report written by the Apostolic Nuncio in Naples Nicola Enríquez de Herrera on the Eruption of Vesuvius.;Italian;;;https://mia.medici.org/Mia/index.html#/mia/document-entity/50970;INTERPRETAZIONE→Punizione per i peccati degli uomini;
M-1631-VE-07A7;1631 Vesuvius Eruption;Naples, Biblioteca Nazionale Vittorio Emanuele III, MS. Branc. III. D.8, ff. 204r-v;Unknown;;1632;Naples;;;Pasquinade in verse in the Neapolitan language that compared the destruction caused by the Eruption of Vesuvius to the ruin the government had caused the population through taxes and robberies.;Italian;M-1631-VE-075C / 1631 Vesuvius Eruption / The Venetian Resident reports that the Viceroy, having returned from Pozzuoli, is the object, together with the entire government, of an attack in the form of a pasquinade. The attack, entitled 'Relatione dell'incendio del monte di Somma', blames the Viceroy for the destruction caused by the Eruption. (This document is mentioned in);;;COMUNITÀ/ EFFETTI SOCIALI→Rumours;
M-1631-VE-0902;1631 Vesuvius Eruption;Naples, Archivio Storico della Cappella del Tesoro di S. Gennaro;Deputation of the Chapel of St. Januarius;;1731;Naples;;;Record of the procession of 16 December 1731 for the first centenary, with notes of expenditures and report on the procession;Italian;;;;COMUNITÀ/ EFFETTI SOCIALI→Manifestazioni di devozione e pentimento;
M-1631-VE-0903;1631 Vesuvius Eruption;Naples, Archivio di Stato di Napoli, ms. 1483, 35r-39r;Royal Master of Ceremonies;;1700;Naples;;;A detailed description of the procession and ceremonies performed on the anniversary of the 1631 Eruption probably based on the 1667 ceremonies by the Archbishop of Naples, with the participation of the religious and secular institutions of the City and the Kingdom.;Spanish;;;;COMUNITÀ/ EFFETTI SOCIALI→Manifestazioni di devozione e pentimento;
M-1631-VE-0904;1631 Vesuvius Eruption;Naples, Archivio di Stato di Napoli, Ms. 1486, c 104 r-v;Royal Master of Ceremonies;;1723;Naples;;;A brief description of the celebration and procession held in the presence of the archbishop and viceroy to implore the patron saint's protection, recalling the 1631 Eruption;Italian;;;;COMUNITÀ/ EFFETTI SOCIALI→Rievocazione del disastro a distanza di tempo;
M-1631-VE-0905;1631 Vesuvius Eruption;Naples, Archivio di Stato di Napoli, Ms. 1484, c 104 r-v;Royal Master of Ceremonies;;1728;Naples;;;A brief description of the procession, held in 1728, in the presence of the archbishop and viceroy to implore the patron saint's protection, recalling the 1631 Eruption;Italian;;;;COMUNITÀ/ EFFETTI SOCIALI→Rievocazione del disastro a distanza di tempo;
M-1633-BA-08AC;1633 Barcelona Flood;Barcelona, Arxiu Històric de la Ciutat, Registre de Deliberacions, 1B. II-142, ff. 83-85, 154, 166, 183, 203, 229-230 and 238;Consell de Cent;;1633;Barcelona;;;The great floods of the Llobregat River in recent months have caused a large amount of sand on the port of Barcelona. The Consell de Cent commissions the elaboration of several projects of construction of the pier to avoid the arrival of the sands and the clogging of the port.;Catalan;;;https://catalegarxiumunicipal.bcn.cat/ms-opac/image-file/byte?f=/opt/baratz/mediasearch/cache/raw/1/00000456/1110149/2026716111111.pdf;;
M-1636-SF-0836;1636 Salamanca Flood;Madrid, Biblioteca de la Real Academia de la Historia, 9/3686(18);Unknown;;;;;;Relation of the flood in Salamanca on 3rd February 1636;Spanish;;;;TOPOI DELLA NARRAZIONE→Rovine;
M-1636-VA-0835;1636 Valladolid Flood;Madrid, Biblioteca de la Real Academia de la Historia, 9/3696(19);Unknown;;;Unknown;;;Relation of the catastrophic floods in Valladolid in 1636, as reported by a Jesuit friar of the city;Spanish;;;;COMUNITÀ/ EFFETTI SOCIALI→Manifestazioni di devozione e pentimento;
M-1638-CA-03D0;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Cancelleria e Consiglio, Collaterale, Cancelleria, Curiae, busta 112, ff.18v-20r;Consiglio Collaterale;Capacelatro, Ettore (Special commissioner);1638;Naples;;;Appointment of special commissioner on Earthquake - Ettore Capacelatro;Italian;;;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1638-CA-03D1;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Cancelleria e Consiglio, Collaterale, Cancelleria, Curiae, busta 112, ff.66r-73v;Consiglio Collaterale;Núñez de Guzmán, Ramiro (Viceroy of Naples, duke of Medina de las Torres);1639;Naples;;;Collaterale Council meeting notes;Italian;;;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;Report on damages from epicenter
M-1638-CA-03D2;1638 Calabria Earthquake;Madrid, Biblioteca de la Real Academia de la Historia, Colección Salazar y Castro, A-102, ff. 91r-v;Cybo d'Este, Carlo (Prince of Massa);Méndez de Haro, Luis (King's valido, Marquis del Carpio);1652;Massa;;Madrid;As the feudal Lord of Ajello, a town in Calabria, the Prince of Massa, on behalf of his subjects, begs the Viceroy to grant tax relief to the town still suffering the consequences of the Earthquake, such as poverty and depopulation. To reinforce his request, the prince recalled that during the 1647 revolt, the Ajello inhabitants were loyal to Spain.;Italian;M-1638-CA-03D3 / 1638 Calabria Earthquake / The Royal officer confirms that the town of Ajello was damaged by the Earthquake and thatthat during the 1647 revolt, the Ajello inhabitants were loyal to Spain;;;;
M-1638-CA-03D3;1638 Calabria Earthquake;Madrid, Biblioteca de la Real Academia de la Historia, Colección Salazar y Castro, A-102, ff. 92r-v;Capecelatro, Francesco (Governor of Calabria Citra);Méndez de Haro, Luis (King's valido, Marquis del Carpio);1651;Cosenza;;Madrid;The Royal officer confirms that the town of Ajello was damaged by the Earthquake and thatthat during the 1647 revolt, the Ajello inhabitants were loyal to Spain;Italian;M-1638-CA-03D2 / 1638 Calabria Earthquake / As the feudal Lord of Ajello, a town in Calabria, the Prince of Massa, on behalf of his subjects, begs the Viceroy to grant tax relief to the town still suffering the consequences of the Earthquake, such as poverty and depopulation. To reinforce his request, the prince recalled that during the 1647 revolt, the Ajello inhabitants were loyal to Spain.;;;;
M-1638-CA-06D1;1638 Calabria Earthquake;Simancas, Archivo General de Simancas, Secretarías Provinciales, Nápoles, legajo 19, s.f.;Consejo de Italia;Philip IV;1638;Madrid;;;Notice from the Consejo de Italia regarding the dispatch from the Viceroy of Naples, Duke Medina de las Torres, of 12 April warning of the very serious damage caused by the Earthquake and the first measures taken.;Spanish;;;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1638-CA-06D2;1638 Calabria Earthquake;Simancas, Archivo General de Simancas, Secretarías Provinciales, Nápoles, legajo 19, s. f.;Consejo de Italia;Philip IV;1638;Madrid;;;Notice of the letter from the lieutenant of the Camera della Sommaria, Alonso de la Carrera, representing to the king the heavy effects that the destruction would have on the kingdom's coffers due to the sharp decrease in tax revenues and customs duties.;Spanish;;;;INTERPRETAZIONE→Punizione per i peccati degli uomini;
M-1638-CA-06D4;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Ruote, Consultationum, vol.41;Regia Camera della Sommaria;;1638;Naples;;;The spending measures decided by the Regia Camera della Sommaria related to the organisation of the mission of Capecelatro, in charge of assessing the damage suffered by each town and organising first aid to the damaged population, and some special measures related to tax relief.;Italian;;1631 Vesuvius Eruption;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1638-CA-06D5;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Ruote, Notamentorum, fascio 296;Regia Camera della Sommaria;;1639;Naples;;;Memorandum of the Camera della Sommaria concerning financial measures granted to certain localities in Calabria damaged by the Earthquake;Italian;;;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1638-CA-06D6;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Cancelleria, Decretorum, vol.98;Luzzi, Antonio Maria;Núñez de Guzmán, Ramiro (Viceroy of Naples, duke of Medina de las Torres);1638;Bisignano;;Naples;Antonio Maria Luzzi and companions of the city of Bisignano petition the Viceroy of Naples to obtain tax exemptions following the damage caused by the Earthquakes of 1638.;Italian;;;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1638-CA-06D7;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Cancelleria, Decretorum, vol.96;Università of San Pietro in Guarano;Núñez de Guzmán, Ramiro (Viceroy of Naples, duke of Medina de las Torres);1639;San Pietro in Guarano;;Naples;The Università di San Pietro in Guarano petitioned the Viceroy of Naples for relief from the imposition of taxes and sales concessions established to cope with needs after the Earthquake of 1638.;Italian;;;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1638-CA-06D8;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Cancelleria, Decretorum, vol.101;"Università of Cellara; Università of Piane";Núñez de Guzmán, Ramiro (Viceroy of Naples, duke of Medina de las Torres);1640;Cellara;;Naples;The Università di Cellara and Piane petition the Viceroy of Naples to use the revenue from the meat tax to rebuild the parish churches destroyed in the 1638 Earthquake.;Italian;;;;RISPOSTE ISTITUZIONALI→Pianificazione urbana e architettonica;
M-1638-CA-06D9;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Cancelleria, Decretorum, vol.99;"Università of Figline; Università of Francolise";Núñez de Guzmán, Ramiro (Viceroy of Naples, duke of Medina de las Torres);;Figline;;Naples;The Università di Figline and Francolise petitioned the Viceroy of Naples to use the revenue from the meat tax to rebuild the parish church of S. Giovanni Battista destroyed in the Earthquake of 1638.;Italian;;;;RISPOSTE ISTITUZIONALI→Pianificazione urbana e architettonica;
M-1638-CA-06DA;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Cancelleria, Decretorum, vol.99;"Università of Figline; Università of Francolise; Università of Cellara; Università of Piane";Núñez de Guzmán, Ramiro (Viceroy of Naples, duke of Medina de las Torres);1639;Figline;;Naples;Petition of the casali of Cosenza to the Viceroy of Naples to use the revenue from the sale of taxes to rebuild the parish churches destroyed in the 1638 Earthquake.;Italian;;;;RISPOSTE ISTITUZIONALI→Pianificazione urbana e architettonica;
M-1638-CA-06DB;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Cancelleria, Decretorum, vol.92;Università of Paola;Núñez de Guzmán, Ramiro (Viceroy of Naples, duke of Medina de las Torres);1638;Paola;;Naples;The Università di Paola petitioned the Viceroy of Naples to institute an annual offering to the Monastery of St Francis of Paola in thanksgiving for protecting the city from the Earthquake of 27 March 1638.;Italian;;;;RISPOSTE ISTITUZIONALI→Figure eroiche/Gesti salvifici;
M-1638-CA-06DC;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Cancelleria, Decretorum, vol.92;Università of Catanzaro;Núñez de Guzmán, Ramiro (Viceroy of Naples, duke of Medina de las Torres);1638;Catanzaro;;Naples;The deputies of the city of Catanzaro petition the Viceroy of Naples to use the revenue from the meat tax to rebuild the Cathedral and the Palace of the Royal Audience damaged in the 1638 Earthquake.;Italian;;;;RISPOSTE ISTITUZIONALI→Pianificazione urbana e architettonica;
M-1638-CA-06DD;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Cancelleria, Decretorum, vol. 99;Università of Sambiase;Núñez de Guzmán, Ramiro (Viceroy of Naples, duke of Medina de las Torres);1639;Sambiase;;Naples;The sindaci of Sambiase petitioned the Viceroy of Naples for approval of taxes established to provide for the needs after the Earthquake of 1638.;Italian;;;;RISPOSTE ISTITUZIONALI→Misure preventive;
M-1638-CA-06DE;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 69;Università of Amantea;Núñez de Guzmán, Ramiro (Viceroy of Naples, duke of Medina de las Torres);1638;Amantea;;Naples;The Università of Amantea petitioned the Viceroy of Naples to obtain exemption from housing the military following the damage caused by the Earthquake of 1638.;Italian;;;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1638-CA-06DF;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 71;Branciforte, Michele (Governor of Calabria Ultra);Núñez de Guzmán, Ramiro (Viceroy of Naples, duke of Medina de las Torres);;Galatro;;Naples;Letter from the Governor of Calabria Ultra to the Viceroy of Naples regarding the fiscal status of the Università of Feroleto damaged by the Earthquake of 1638.;Spanish;;;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1638-CA-06E0;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 75;Cassulini, Flavio (Attorney for the poor in the province of Calabria Citra);Núñez de Guzmán, Ramiro (Viceroy of Naples, duke of Medina de las Torres);1638;Cosenza;;Naples;Memorandum from the Attorney for the Poor of the Province of Calabria Citra to the Viceroy of Naples on the abuses committed by certain magistrates of Cosenza following the damage to the prison building by the Earthquake of 1638.;Italian;;;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1638-CA-06E1;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 74;Celestini, Geronimo;Marquis of Belmonte;1639;Naples;;;Case relating to the dispute between various tax collectors for the collection of taxes in the lands of Rogliano and Scigliano damaged by the Earthquake of 1638.;Italian;;;;RISPOSTE ISTITUZIONALI→Conflitti di giurisdizione;
M-1638-CA-06E2;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 75;Salinas, Alfonso (Judge of Amantea);Núñez de Guzmán, Ramiro (Viceroy of Naples, duke of Medina de las Torres);1639;Naples;;;The judge of Amantea petitioned the viceroy of Naples for exemption from payment for his office following the damage caused by the Earthquake of 1638.;Italian;;;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1638-CA-06E3;1638 Calabria Earthquake;Naples, Biblioteca Nazionale Vittorio Emanuele III, Manoscritti, Fondo San Martino, Aggiunti, vol. 7, ff. 473r-474r;Blanch, Giovanni Tommaso (Lieutenant and Vicar General of the Province of Calabria Ulterior);;1638;Sant’Eufemia;;;Authorisation of the Lieutenant and Vicar General of the province of Calabria Ulterior in favour of Francesco della Ratta to visit the Earthquake-affected towers of Nicastro.;Italian;;;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1638-CA-06E4;1638 Calabria Earthquake;Naples, Biblioteca Nazionale Vittorio Emanuele III, Manoscritti, Fondo San Martino, Aggiunti, vol. 7, ff. 477v-478r;Blanch, Giovanni Tommaso (Lieutenant and Vicar General of the Province of Calabria Ulterior);;1638;Pizzo;;;Authorisation of the Lieutenant and Vicar General of the Province of Calabria Ulterior in favour of Giovanni Pietro di Paula to verify the numbers of the soldiers of the Paranza of Nicastro after the Earthquake.;Italian;;;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1638-CA-06E5;1638 Calabria Earthquake;Naples, Biblioteca Nazionale Vittorio Emanuele III, Manoscritti, Fondo San Martino, Aggiunti, vol. 7, f. 478r;Blanch, Giovanni Tommaso (Lieutenant and Vicar General of the Province of Calabria Ulterior);;1638;Pizzo;;;Authorisation of the Lieutenant and Vicar General of the province of Calabria Ulterior in favour of Giovanni de Polo de Bramis to conduct a visit to the Earthquake-damaged towers between Pizzo and Tropea;Italian;;;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1638-CA-06E6;1638 Calabria Earthquake;Naples, Biblioteca della Società Napoletana di Storia Patria, Manoscritti, Fondo San Martino, Aggiunti, vol. 7, f. 484v;Blanch, Giovanni Tommaso (Lieutenant and Vicar General of the Province of Calabria Ulterior);;1638;Tropea;;;Authorisation of the Lieutenant and Vicar General of the Province of Calabria Ulterior in favour of Alfiero Perico to visit the towers between Tropea and Scilla damaged by the Earthquake.;Italian;;;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1638-CA-06E7;1638 Calabria Earthquake;Naples, Biblioteca Nazionale Vittorio Emanuele III, Manoscritti, Fondo San Martino, Aggiunti, vol. 7, f. 486r;Blanch, Giovanni Tommaso (Lieutenant and Vicar General of the Province of Calabria Ulterior);;1638;Nicotera;;;Authorisation of the Lieutenant and Vicar General of the province of Calabria Ulterior in favour of Francesco della Ratta to visit the towers between Scilla and Bianco damaged by the Earthquake.;Italian;;;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1638-CA-06E8;1638 Calabria Earthquake;Vatican City, Archivio Apostolico Vaticano, Segreteria di Stato, Napoli, vol.33;Unknown;Barberini, Francesco (Cardinal Secretary of State);1638;Naples;;Rome;Notices on the fiscal damage that the Earthquake in Calabria caused to the treasury of the Kingdom of Naples.;Italian;;;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;Non so che tag mettere per quanto riguarda gli avvisi sui danni fiscali...
M-1638-CA-06E9;1638 Calabria Earthquake;Vatican City, Archivio Apostolico Vaticano, Segreteria di Stato, Napoli, vol.33;Herrera, Niccolò (Apostolic nuncio in Naples);Barberini, Francesco (Cardinal Secretary of State);1638;Naples;;Rome;A doctor's premonition of an Earthquake in Calabria has caused unrest among the population.;Italian;;;;INTERPRETAZIONE→Astri e magia;
M-1638-CA-06EA;1638 Calabria Earthquake;Vatican City, Archivio Apostolico Vaticano, Segreteria di Stato, Napoli, vol.33;Herrera, Niccolò (Apostolic nuncio in Naples);Barberini, Francesco (Cardinal Secretary of State);1638;Naples;;Rome;The Apostolic Nuncio sent two Capuchins to inform him about the effects of the Earthquake.;Italian;;;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1638-CA-06EB;1638 Calabria Earthquake;Vatican City, Archivio Apostolico Vaticano, Segreteria di Stato, Napoli, vol.33;Herrera, Niccolò (Apostolic nuncio in Naples);Barberini, Francesco (Cardinal Secretary of State);1638;Naples;;Rome;The Apostolic Nuncio reports on the financial difficulties of the Kingdom of Naples, aggravated by the Earthquake-damaged situation in Calabria.;Italian;;;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1638-CA-06EC;1638 Calabria Earthquake;Vatican City, Archivio Apostolico Vaticano, Segreteria di Stato, Napoli, vol.33;Herrera, Niccolò (Apostolic nuncio in Naples);Barberini, Francesco (Cardinal Secretary of State);1638;Naples;;Rome;Three Capuchin fathers were sent to visit the places affected by the Earthquake.;Italian;;;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1638-CA-06EE;1638 Calabria Earthquake;Vatican City, Archivio Apostolico Vaticano, Segreteria di Stato, Napoli, vol.33;Herrera, Niccolò (Apostolic nuncio in Naples);Barberini, Francesco (Cardinal Secretary of State);1638;Naples;;Rome;Capuchins were sent to visit the places affected by the Earthquake and make a report.;Italian;;;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1638-CA-06EF;1638 Calabria Earthquake;Vatican City, Archivio Apostolico Vaticano, Segreteria di Stato, Napoli, vol.33;Herrera, Niccolò (Apostolic nuncio in Naples);Barberini, Francesco (Cardinal Secretary of State);1638;Naples;;Rome;Earthquake damage report.;Italian;;;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1638-CA-06F0;1638 Calabria Earthquake;Vatican City, Archivio Apostolico Vaticano, Segreteria di Stato, Napoli, vol.33;Herrera, Niccolò (Apostolic nuncio in Naples);Barberini, Francesco (Cardinal Secretary of State);1638;Naples;;Rome;Earthquake damage report.;Italian;;;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1638-CA-06F1;1638 Calabria Earthquake;Vatican City, Archivio Apostolico Vaticano, Miscellanea, armadio III, vol.32;Bianchi, Paolino;Barberini, Francesco (Cardinal Secretary of State);1638;Naples;;Rome;Earthquake damage report based on first-hand accounts from Cosenza and from sailors and fishermen sailing along the Tyrrhenian coast.;Italian;;;;FORME PARTICOLARI DI RAPPRESENTAZIONE/NARRAZIONE→Enumerazione dei danni e delle vittime;
M-1638-CA-06F2;1638 Calabria Earthquake;Rome, Archivum Romanum Societatis Jesu, Neapolitanae, 73, n.43;Unknown (Jesuit cleric);Unknown (Jesuit Father General);1638;Reggio Calabria;;Rome;Account of the effects of Earthquakes on church buildings and people's devotion.;Italian;;;;COMUNITÀ/ EFFETTI SOCIALI→Manifestazioni di devozione e pentimento;
M-1638-CA-06F7;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 69;Garritano, Giulio (Engineer );Capecelatro, Ettore (Viceroy Delegate);1638;Cosenza;;Naples;Report by engineer Giulio Garritano to the Viceroy of Naples on the damage suffered by the castle of Cosenza due to the Earthquake of 1638.;Italian;"M-1638-CA-06FA / 1638 Calabria Earthquake / Report by councillor Ettore Capecelatro to the Viceroy of Naples on the damage suffered by the castles of San Lucido and Cosenza following the Earthquake of 1638. (This document is mentioned in); M-1638-CA-070D / 1638 Calabria Earthquake / Report by Joseph España y Monada to the Viceroy of Naples on the damage suffered by the castles of San Lucido and Cosenza following the 1638 Earthquake. (This document is followed by)";;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1638-CA-06F9;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 69;Capecelatro, Ettore (Viceroy Delegate);Núñez de Guzmán, Ramiro (Viceroy of Naples, duke of Medina de las Torres);1638;Naples;;Naples;Councillor Ettore Capecelatro delegates a tax official to present a report to the viceroy of Naples on the riots in Cotrone and Papanice.;Italian;;;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1638-CA-06FA;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 69;Capecelatro, Ettore (Viceroy Delegate);Núñez de Guzmán, Ramiro (Viceroy of Naples, duke of Medina de las Torres);1638;Cosenza;;Naples;Report by councillor Ettore Capecelatro to the Viceroy of Naples on the damage suffered by the castles of San Lucido and Cosenza following the Earthquake of 1638.;Italian;"M-1638-CA-06F7 / 1638 Calabria Earthquake / Report by engineer Giulio Garritano to the Viceroy of Naples on the damage suffered by the castle of Cosenza due to the Earthquake of 1638. (This document mentions); M-1638-CA-070D / 1638 Calabria Earthquake / Report by Joseph España y Monada to the Viceroy of Naples on the damage suffered by the castles of San Lucido and Cosenza following the 1638 Earthquake. (This document has attachment(s)); M-1638-CA-070F / 1638 Calabria Earthquake / Report by Ferdinando Mexia de Prado to the Viceroy of Naples on the damage suffered by the castles of San Lucido and Cosenza following the 1638 Earthquake.";;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1638-CA-06FB;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 70;Unknown (Duke of Belriguardo, Governor of Calabria Citra );Núñez de Guzmán, Ramiro (Viceroy of Naples, duke of Medina de las Torres);1638;Celico;;Naples;Letter from the Governor of Calabria Citra to the Viceroy concerning the difficulties of the province's treasurer to pay Bartolomeo d'Aquino due to the damage caused by the Earthquake.;Italian;;;;;
M-1638-CA-06FC;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 70;Unknown (Duke of Belriguardo, Governor of Calabria Citra);Núñez de Guzmán, Ramiro (Viceroy of Naples, duke of Medina de las Torres);1638;Celico;;Naples;Letter from the Governor of Calabria Citra to the Viceroy concerning the measures taken to overcome the difficulties of the province's treasurer in finding the sums owed to Bartolomeo d'Aquino following the damage caused by the Earthquake.;Italian;;;;;
M-1638-CA-06FD;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 70;Unknown (Duke of Belriguardo, Governor of Calabria Citra);Núñez de Guzmán, Ramiro (Viceroy of Naples, duke of Medina de las Torres);1638;Celico;;Naples;Letter from the Governor of Calabria Citra to the Viceroy concerning the province treasurer's difficulties in paying Bartolomeo d'Aquino due to the damage caused by the Earthquake. ;Italian;;;;;
