Record;Event;Archive;Author/sender;Recipient;Date of writing;Start point;Date of receipt;End point;Summary;Language;Related images or documents;Other Events;Link;Analytic tags;Private notes
M-1692-JA-0610;1692 Jamaica Earthquake;Vatican City, Archivio Apostolico Vaticano, Segreteria di Stato, Spagna, 173, fols. 254-254v;Caccia, Federico;Roman Secretary of State;1693;Madrid;;Rome;An 'aviso boat'  arrived to Sanlucar carrying news from New Spain about a storm that destroyed great part of the city of Havana.;Italian;;;;;
M-1692-JA-062A;1692 Jamaica Earthquake;Vatican City, Archivio Apostolico Vaticano, Segreteria di Stato, Spagna, vol. 173, fols. 461r-462r;Caccia, Federico;Roman Secretary of State;1693;Madrid;;Rome;News arrived from Cadiz about the arrival of three ships of the fleet with the Capitana so damaged by the storms that, according to the nuncio, it is a miracle that it made it to safety. The ship's voyage logs attested to the storms it suffered, which resulted in one ship being lost and two others being abandoned after their cargo was picked up and people disembarked. Because of the many hardships suffered by the fleet, the Council of the Indies resolved on Sunday to celebrate the feast of Our Lady of the Rosary every year who in the past was invoked with profitable success in the greatest dangers.;Italian;;;;;
M-1692-TER-09F6;1692 Ter Flood;Barcelona, Archivo de la Corona de Aragón, Bailía General del Real Patrimonio, Procesos, 1692, nº 1, Y;Bailía General del Real Patrimonio;;1692;Barcelona;;;Lawsuit of the town of Cervià against that of Bordils, in Girona, to avoid the damage caused by the floods of the river Ter.;Catalan;;;;;
M-1694-CF-04AA;1694 Cazorla Flood;Madrid, Biblioteca de la Real Academia de la Historia, Colección Salazar y Castro, N-58, f. 315- 316;Concejo of Cazorla;Sevilla Cathedral Cabildo;1694;Cazorla;;Seville;A detailed account of the flood and the damage and casualties caused in the town;Spanish;;;;;It seems that similar letters were sent to the authorities of other Spanish cities, for instance to the cabildo of Toledo, see http://artcazorla.blogspot.com/2011/07/la-tragica-inundacion-en-cazorla-en-el.html
M-1694-IB-066A;1694 Irpinia Earthquake;Rome, Archivum Romanum Societatis Jesu, Neap_76_I, ff. 306r – 309r;Unknown;González de Santalla, Tirso;1695;Bitonto;;Rome;The document is the report of the 1695 Jesuit fathers' mission to Bitonto. After their mission in Bitonto, three Jesuits went to the dioceses of Bovino and Trevico to hear confessions and preach, but they faced difficulties in finding beds and accommodation in Trevico, devastated by the 1694 Earthquake;Italian;;;;TOPOI DELLA NARRAZIONE→Miracoli, prodigi, Interventi soprannaturali;
M-1696-COR-09F5;1696 Cornellà Flood;Barcelona, Archivo de la Corona de Aragón, Bailía General del Real Patrimonio, 1696, nº 1, D;Bailía General del Real Patrimonio;;1696;Barcelona;;;Lawsuit over the tree trunks that have carried the floods of the Llobregat River to the town of Cornellà de Llobregat.;Catalan;;;;;
M-1696-PR-09F3;1696 El Prat Flood;Barcelona, Archivo de la Corona de Aragón, Bailía General del Real Patrimonio, Procesos, 1696, nº 1, M;Bailía General del Real Patrimonio;;1696;Barcelona;;;The floods of the Llobregat River have destroyed farmland, turning it into swampy land and worthless for the Royal Patrimony.;Catalan;;;;;
M-1699-TER-09F4;1699 Ter Flood;Barcelona, Archivo de la Corona de Aragón, Bailía General del Real Patrimonio, Procesos, 1699, nº 2, Ap;Bailía General del Real Patrimonio;;1699;;;;List of damages caused by the floods of the river Ter in the towns of Bordils and Cervià, in Girona.;Catalan;;;;;
M-1699-TER-09FA;1699 Ter Flood;Barcelona, Archivo de la Corona de Aragón, Bailía General del Real Patrimonio, Procesos, 1701, nº 1, T;Bailía General del Real Patrimonio;;1701;Barcelona;;;The village of Bordils presents possible solutions to avoid the damage caused by the great avenues of the river Ter.;Catalan;;;;;
M-1703-CI-04AC;1703 Naples Earthquake;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Notamenti, 107, f. 98r;"Governor of Abruzzo Ultra; fiscal agent of L'Aquila";Consiglio Collaterale;1703;L'Aquila;;Naples;Information on the damages caused by the Earthquake of January 14th;Italian;;;;;
M-1703-CI-04AD;1703 Naples Earthquake;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Notamenti, 107, ff. 102r-v;Consiglio Collaterale;Fernández Pacheco y Zúñiga, Juan Manuel (Viceroy of Naples, duke of Villena);1703;Naples;;Naples;Organization of procession for San Gennaro to appease the divine wrath manifested through floods and Earthquakes;Italian;;;;;
M-1703-CI-04B0;1703 Naples Earthquake;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Notamenti, 107, f. 118v - 119r;Fernández Pacheco y Zúñiga, Juan Manuel (Viceroy of Naples, duke of Villena);Consiglio Collaterale;1703;Naples;;Naples;Consulta (written advice) on the necessary measures in L'Aquila and appointment of the Marquis della Rocca as vicar general;Italian;;;;;
M-1703-CI-04B2;1703 Naples Earthquake;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Consulte, 95, ff. 37v-38r;Camera della Sommaria;Fernández Pacheco y Zúñiga, Juan Manuel (Viceroy of Naples, duke of Villena);1703;Naples;;Naples;Consulta (written advice) on the help to be given to L'Aquila;Italian;;;;;
M-1703-CI-04B3;1703 Naples Earthquake;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Consulte, 95, ff. 41r-41v;Camera della Sommaria;Fernández Pacheco y Zúñiga, Juan Manuel (Viceroy of Naples, duke of Villena);1703;Naples;;Naples;Consulta (written advice) on the help to be given to L'Aquila;Italian;;;;;
M-1703-CI-04B4;1703 Naples Earthquake;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Notamenti, 110, f. 77;Consiglio Collaterale;;1703;Naples;;Naples;Discussion about the necessity of extend the fiscal suspension to other communities;Italian;;;;;
M-1703-CI-04B5;1703 Naples Earthquake;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Consulte, vol. 95, ff. 40r-40v;Camera della Sommaria;Fernández Pacheco y Zúñiga, Juan Manuel (Viceroy of Naples, duke of Villena);1703;Naples;;Naples;Consulta (written advice) on the need to repair the towers of S. Vito and Sangro;Italian;;;;;
M-1703-CI-04B6;1703 Naples Earthquake;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Consulte, 95, ff. 49r-49v;Camera della Sommaria;Fernández Pacheco y Zúñiga, Juan Manuel (Viceroy of Naples, duke of Villena);1703;Naples;;Naples;Consulta (written advice) on what has been presented by the tesoriero;Italian;;;;;
M-1703-CI-04B7;1703 Naples Earthquake;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Consulte, vol. 95, ff. 44r-44v;Camera della Sommaria;Fernández Pacheco y Zúñiga, Juan Manuel (Viceroy of Naples, duke of Villena);1703;Naples;;Naples;Consulta (written advice) on the help given by soldiers in Abruzzo;Italian;;;;;
M-1703-CI-04B8;1703 Naples Earthquake;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Consulte, 95, ff. 51v-52r;Camera della Sommaria;Fernández Pacheco y Zúñiga, Juan Manuel (Viceroy of Naples, duke of Villena);1703;Naples;;Naples;Consulta (written advice) on damages in Teramo;Italian;;;;;
M-1703-CI-04B9;1703 Naples Earthquake;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Consulte, 95, ff. 56v-57r;Camera della Sommaria;Fernández Pacheco y Zúñiga, Juan Manuel (Viceroy of Naples, duke of Villena);1703;Naples;;Naples;Consulta (written advice) on what has been reported by the tesoriere liutenent against the duke of Bruzzano;Italian;;;;;
M-1703-CI-04BA;1703 Naples Earthquake;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Consulte, 95, f. 62;Camera della Sommaria;Fernández Pacheco y Zúñiga, Juan Manuel (Viceroy of Naples, duke of Villena);1703;Naples;;Naples;Consulta (written advice) on the report of the fiscal agent of the Doganella d'Abruzzo;Italian;;;;;
M-1703-CI-04BB;1703 Naples Earthquake;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Consulte, 95, f. 65v;Camera della Sommaria;Fernández Pacheco y Zúñiga, Juan Manuel (Viceroy of Naples, duke of Villena);1703;Naples;;Naples;Consulta (written advice) on the provision of treasurer to pay the actuaries;Italian;;;;;
M-1703-CI-04BC;1703 Naples Earthquake;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Consulte, 95, f. 66;Camera della Sommaria;Fernández Pacheco y Zúñiga, Juan Manuel (Viceroy of Naples, duke of Villena);1703;Naples;;Naples;Consulta (written advice) on Caserta;Italian;;;;;
M-1703-CI-04BD;1703 Naples Earthquake;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Consulte, 95, ff. 66v-67r;Camera della Sommaria;Fernández Pacheco y Zúñiga, Juan Manuel (Viceroy of Naples, duke of Villena);1703;Naples;;Naples;Consulta (written advice) on the appointment and instruction to be given to the Marquis Della Rocca;Italian;;;;;
M-1703-CI-04BE;1703 Naples Earthquake;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Consulte, 95, ff. 69r-69v;Camera della Sommaria;Fernández Pacheco y Zúñiga, Juan Manuel (Viceroy of Naples, duke of Villena);1703;Naples;;Naples;Consulta (written advice) on what is due by the duke of Atri's villages;Italian;;;;;
M-1703-CI-04BF;1703 Naples Earthquake;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Consulte, 95, ff. 78v-79r;Camera della Sommaria;Fernández Pacheco y Zúñiga, Juan Manuel (Viceroy of Naples, duke of Villena);1703;Naples;;Naples;Consulta (written advice) on buying of gunpowder;Italian;;;;;
M-1703-CI-04C0;1703 Naples Earthquake;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Notamenti, 110, f. 103;Consiglio Collaterale;Camera della Sommaria;1703;Naples;;Naples;Request for a report on the tax suspension for L'Aquila;Italian;;;;;
M-1703-CI-04C1;1703 Naples Earthquake;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Consulte, 95, ff. 81v-82r;Camera della Sommaria;Fernández Pacheco y Zúñiga, Juan Manuel (Viceroy of Naples, duke of Villena);1703;Naples;;Naples;Consulta (written advice) on soldiers heading to Pescara;Italian;;;;;
M-1703-CI-04C2;1703 Naples Earthquake;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Consulte, 95, ff. 94v-95r;Camera della Sommaria;Fernández Pacheco y Zúñiga, Juan Manuel (Viceroy of Naples, duke of Villena);1703;Naples;;Naples;Consulta (written advice) on expenses needed in Chieti;Italian;;;;;
M-1703-CI-04C3;1703 Naples Earthquake;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Consulte, 95, ff. 94v-95r;Camera della Sommaria;Fernández Pacheco y Zúñiga, Juan Manuel (Viceroy of Naples, duke of Villena);1703;Naples;;Naples;Consulta (written advice) on the nomination of three people of the tesoreria of L'Aquila;Italian;;;;;
M-1703-CI-04C4;1703 Naples Earthquake;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Consulte, 95, ff. 97-97v;Camera della Sommaria;Fernández Pacheco y Zúñiga, Juan Manuel (Viceroy of Naples, duke of Villena);1703;Naples;;Naples;Consulta (written advice) on the payment of mariners from Chieti;Italian;;;;;
M-1703-CI-04C5;1703 Naples Earthquake;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Consulte, 95, ff. 121r-121v;Camera della Sommaria;Fernández Pacheco y Zúñiga, Juan Manuel (Viceroy of Naples, duke of Villena);1703;Naples;;Naples;Consulta (written advice) on a supply of 250 beds for soldiers in Pescara;Italian;;;;;
M-1703-CI-04C6;1703 Naples Earthquake;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Consulte, 95, f. 129;Camera della Sommaria;Fernández Pacheco y Zúñiga, Juan Manuel (Viceroy of Naples, duke of Villena);1703;Naples;;Naples;Information about the damages in Paganica;Italian;;;;;
M-1703-CI-04C7;1703 Naples Earthquake;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Consulte, 95, f. 133v;Camera della Sommaria;Fernández Pacheco y Zúñiga, Juan Manuel (Viceroy of Naples, duke of Villena);1703;Naples;;Naples;Consulta (written advice) on salary for the ambassador in Rome;Italian;;;;;
M-1703-CI-04C8;1703 Naples Earthquake;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Consulte, 95, 138v;Camera della Sommaria;Fernández Pacheco y Zúñiga, Juan Manuel (Viceroy of Naples, duke of Villena);1703;Naples;;Naples;Consulta (written advice) on beds for soldiers in the L'Aquila castle;Italian;;;;;
M-1703-CI-04C9;1703 Naples Earthquake;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Consulte, 95, ff. 148r-148v;Camera della Sommaria;Fernández Pacheco y Zúñiga, Juan Manuel (Viceroy of Naples, duke of Villena);1703;Naples;;Naples;Consulta (written advice) on expenses needed by Chieti and its soldiers;Italian;;;;;
M-1703-CI-04CA;1703 Naples Earthquake;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Consulte, 95, ff. 178v-179r;Camera della Sommaria;Fernández Pacheco y Zúñiga, Juan Manuel (Viceroy of Naples, duke of Villena);1703;Naples;;Naples;Consulta (written advice) on the damages;Italian;;;;;
M-1703-CI-04CB;1703 Naples Earthquake;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Consulte, 95, f. 205r;Camera della Sommaria;Fernández Pacheco y Zúñiga, Juan Manuel (Viceroy of Naples, duke of Villena);1703;Naples;;Naples;Consulta (written advice) on what is needed for Abruzzo's soldiers;Italian;;;;;
M-1703-CI-04CC;1703 Naples Earthquake;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Consulte, 96, ff. 51r-51v;Camera della Sommaria;Fernández Pacheco y Zúñiga, Juan Manuel (Viceroy of Naples, duke of Villena);1703;Naples;;Naples;The towns and villages of L'Aquila region ask for fiscal suspension;Italian;;;;;
M-1703-CI-04CD;1703 Naples Earthquake;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Consulte, 95, f. 193r;Camera della Sommaria;Fernández Pacheco y Zúñiga, Juan Manuel (Viceroy of Naples, duke of Villena);1703;Naples;;Naples;Consulta (written advice) on the residence of the tesoriero;Italian;;;;;
M-1703-CI-04CE;1703 Naples Earthquake;Naples, Biblioteca della Società Napoletana di Storia Patria, Manuscripts, ;Unknown;;1703;Naples;;;In his handwritten journal (printed in Archivio Storico per le Province Napoletane 1885 under the title Diario Napolitano dal 1700 al 1709, ed. G. De Blasiis) the anonymous Author notes that a quake was felt in Naples, spreading fear among the populace. Yet the Author is aware that in L'Aquila and its surroundings some damages have occurred;Italian;;;http://www.storiapatrianapoli.it/it/156/edizione-digitale/show/589/archivio-storico-per-le-province-napoletane;;"fasc. 2, p. 228 «in questa città è stato terramoto ad un’ora e mezzo di notte, giorno di Domenica, con grande terrore di questo Popolo senza pericolarne nullo; però in diverse parti del regno ha fatto gran danno, e fra l’altro nella città dell’Aquila onde la Città per tale effetto ha fatto fare processione al vicario Capitolare al Carmine in ringraziamento della gratia ricevuta, per le strade cantano litanie sino a detta chiesa del Carmine.»"
M-1703-CI-04CF;1703 Naples Earthquake;Naples, Biblioteca della Società Napoletana di Storia Patria, Manuscripts, ;Unknown;;1703;Naples;;;In his handwritten journal (printed in Archivio Storico per le Province Napoletane 1885 under the title Diario Napolitano dal 1700 al 1709, ed. G. De Blasiis) the anonymous Author notes that another quake was felt in Naples and describes the collective rites of repentence performed by the people;Italian;;;http://www.storiapatrianapoli.it/it/156/edizione-digitale/show/589/archivio-storico-per-le-province-napoletane;;fasc. 2, p. 229: «in questo giorno è stato terremoto ad hora 18, giorno di Venerdì. Il che in detto giorno altro non se faceva che processioni, vedendosi le figliole e i figlioli scalzi e scapillati con Crocifisso sopra le spalle e con corone di spine ai loro capi. Così fecero gli homini confrati e sacerdoti, tutti vestiti di penitenza, dicenno litanie per le strate, tutti concorrendo nella chiesa del Vescovato, che là ve stava la santa missione, piangendo tutti assieme con il Popolo, che andavano a cercare misericordia delli loro errori et a implorale S. D. M. a liberare da tale gastico. Così per molti giorni seguitorno tutti li monasterij di monaci e di congregationi, da detto giorno sino li 14 del detto mese seguitanno a fare dette processioni, così devote che altro non se vedeva per le strade che predicare e piangere.»
M-1703-CI-04D0;1703 Naples Earthquake;Naples, Biblioteca della Società Napoletana di Storia Patria, Manuscripts, ;Unknown;;1703;Naples;;;In his handwritten journal (printed in Archivio Storico per le Province Napoletane 1885 under the title Diario Napolitano dal 1700 al 1709, ed. G. De Blasiis) the anonymous Author summarizes the information gathered on the quakes occurred in January and February in Naples;Italian;;;http://www.storiapatrianapoli.it/it/156/edizione-digitale/show/589/archivio-storico-per-le-province-napoletane;;fasc. 2, pp. 231-232: «Per li terremoti successi nelli due mesi di gennaio e febbraio ne sono ricapitate alcune notizie del danno fatto nella Romagna e nel Regno di Napoli. Onde nella città di Norcia et Aquila, quale nel primo terramoto de’14 era stato di molta offesa nelle fabbriche, quantunque non ci fosse perito niuna persona, gli habitatori però di quella spaventati delli danni che vedevano cagionati nelle fabriche, et ancora dall’altri terremoti che alla giornata replicavano, habitavano quasi tutti nelle campagne. Che poi li 2 febbraio giorno della ss. Purificazione, mezzora prima di mezzogiorno un altro terremoto, come di sopra se disse, che fu così forte che fu molto più spaventevole del primo, onde fè cascare quasi tutta la suddetta città, e quelle poche case che vi sono restate minacciano imminente rovina. Delli morti ne perirno dal numero 240, e 150 feriti con assistenza di alcuni religiosi e sacerdoti. Sarebbe stato minor il numero di quelli infelici, poiché erano quasi tutti in salvo nelle campagne, se non fussero in quel giorno ritornati quasi tutti nella città per raddoppiare in quella festa così solenne le loro devotioni. Di modo che ritrovandosi le chiese piene di devoti cristiani restorno tutti sepolti nelle loro rovine, spetialmente nella chiesa di s. Domenico, nella quale se celebrava la festa corrente della Purificatione, che vi si faceva la Comunione generale. Nella quale né morirono da 800 persone, tra quali si è dissotterrato il sacerdote che porgeva il pane Angelico a' fedeli, et nella pissita che egli haveva in mano si sono trovate in tutto 200 particole della sagra Eucarestia. Li padri francescani che se li trovavano in quel tempo nel refettorio tutti ristorno seppelliti nelle pietre, il palazzo della regia udienza e distrutto ha fatto, quantunque vi è stata usata tanta diligenza per fare scavare i poveri cristiani da sotto le pietre, non si è potuto far di meno che non vi siano restate da molte persone vive sotto le pietre, senza essersi potute dissotterrare.»
M-1703-CI-04D1;1703 Naples Earthquake;Naples, Biblioteca della Società Napoletana di Storia Patria, Manuscripts, ;Unknown;;1703;Naples;;;In his handwritten journal (printed in Archivio Storico per le Province Napoletane 1885 under the title Diario Napolitano dal 1700 al 1709, ed. G. De Blasiis) the anonymous Author provides some detailed data on victims and damages in L'Aquila and Norcia;Italian;;;http://www.storiapatrianapoli.it/it/156/edizione-digitale/show/589/archivio-storico-per-le-province-napoletane;;fasc. 2, pp. 233-234: «Nella città di Norcia, dopo il terremoto del 14 gennaio, se ne senti un’altra ancora il di 25 detto che rovesciò a terra tutte le mura che erano nel primo restate in piedi, laonde quelle povere genti erano costrette ad andare per le campagne, e morirsi o per il freddo o per la fame, nella quale né perirno da circa 1700 persone. Che in tutto li sudetti morti a scendono al n.º di sei mila seicento settantasei n.º 6676.»
M-1703-CI-04D2;1703 Naples Earthquake;Naples, Biblioteca della Società Napoletana di Storia Patria, Manuscripts, ;Unknown;;1703;Naples;;;In his handwritten journal (printed in Archivio Storico per le Province Napoletane 1885 under the title Diario Napolitano dal 1700 al 1709, ed. G. De Blasiis) the anonymous Author notes that, in order to preserve Naples from the erthquake that has affected Naples, the City Council has appointed Our Lady of the Seven Sorrows as Patron Sait of the City;Italian;;;http://www.storiapatrianapoli.it/it/156/edizione-digitale/show/589/archivio-storico-per-le-province-napoletane;;fasc. 2, p. 235: «Li 21 detto. Questi signori Eletti della Città e nobiltà di essa per li passati tremuoti hanno pigliato in protezzione della Città la Beatissima Vergine delli sette dolori, onde questo giorno di venerdì hanno fatto una processione con tutta la nobiltà, tutti i vestiti di negro, con le 4 religioni e Cappuccini, e li medesimi padri di detta religione di s. Maria di ogni bene, de’ servi di Dio sotto il Monte di s. Martino, uscendo da s. Lorenzo, calanno per il vico detto delli mpisi, per s. Domenico, avanti la guglia di detta chiesa un ricco altare, così avanti la chiesa di s. Chiara, et il simile avanti la chiesa del Gesù nuovo, per la Carità et avanti la chiesa di s. Nicola un altro altare, che poi saglienno per l’imbrecciata di Monte Calvario terminò nella sua chiesa, con assistenza dell’eccellentissimo signor Viceré, appresso di lui tutti i regi ministri vestiti anco di negro con gran concorso di numeroso popolo»
M-1707-VE-04D3;1707 Vesuvius Eruption;Naples, Biblioteca della Società Napoletana di Storia Patria, Manuscripts, ;Unknown;;1707;Naples;;;In his handwritten journal (printed in Archivio Storico per le Province Napoletane 1885 under the title Diario Napolitano dal 1700 al 1709, ed. G. De Blasiis) the anonymous Author reports the Vesuvius Eruption of the previous week and connects it to the recent conquest of the Kingdom by the Habsburg Army;Italian;;;http://www.storiapatrianapoli.it/it/156/edizione-digitale/show/589/archivio-storico-per-le-province-napoletane;;fasc. 4: Questo Monte Vesuvio la settimana passata pareva anche esso festeggiasse le nostre allegrezze, mentre da più giorni gettando fuoco e gran copia di bitume, e infocate pietre, continuando con spessi tuoni saette... facenno molto danno nella Terra d'Ottaiano, che uccise tre huomini tanto furono le pietre che caddero sopra detta terra e huomini
M-1707-VE-04D4;1707 Vesuvius Eruption;Naples, Biblioteca della Società Napoletana di Storia Patria, Manuscripts, ;Unknown;;1707;Naples;;;In his handwritten journal (printed in Archivio Storico per le Province Napoletane 1885 under the title Diario Napolitano dal 1700 al 1709, ed. G. De Blasiis) the anonymous Author accounts for a new phase of the Vesuvius Eruption, that spreads fear among the Neapolitan populace and triggers processions and prayers;Italian;;;http://www.storiapatrianapoli.it/it/156/edizione-digitale/show/589/archivio-storico-per-le-province-napoletane;;fasc. 4, p. 295: «martedì 2 agosto 1707, la mattina si trovò l’aria oscurata per la tanta cenere che vomitava la montagna di Somma, a poco a poco oscurandosi il cielo. Del che S. Eminenza subito ordinò in quel giorno stesso con il clero secolare e claustrale di portare in solenne processione alla vista di detto monte Vesuvio, avanti s. Caterina a Formello presso porta Capoana, la s. testa del glorioso nostro protettore San Gennaro. Et nell’uscita che fece la s. testa di detto glorioso Santo dal Vescovato in un subito si vidde l’aria oscurata come se fosse stato un’ora o due della notte, e questo fu l'ora venti e mezzo del giorno, se non che subito si fecero lumi per le finestre, intervenendo S. E. appresso detta processione, seguenno per San Lorenzo, calando per San Biagio dei Librai, per Forcella avanti la chiesa dell’Annunziata, giunse a luogo destinato avanti e se Caterina a Formiello, dove ne stava un ricco altare per tale effetto. La si posò La testa del glorioso Santo et facendosi orazione dal Cardinale Pignatelli, facendosi precetto verso la montagna, quale in un subito vomitò gran tuoni e saette parendo che allora voleva sobissare questa Città, con gran gridi e pianti di tutto quel popolo che era concorso sempre gridando misericordia misericordia. Che poi andandosene la processione si levò un poco di vento et incominciò un poco a cessare di piovere la suddetta cenere, et il strepito di detto Monte. Li padri Carmelitani subito scoprirono l’imagine del glorioso Crocifisso dove vi concorse gran popolo piangendo e gridando tutti misericordia, che erano le 22 ore e pareva mezzanotte, credendosi da tutti che in momenti già subissassero. onde il figlio cercava la benedizione al padre, la madre il figlio, così amici et inimici si cercavano perdono l'uno con gli altri, stando tutta quella notte con pianti per le chiese, si confessava dappertutto, di modochè verso le 4 ore di notte si cominciò a vedere alcune stelle nel Cielo, che la mattina poi si trovò l'aria serena senza piovere cenere nè pietre, ma solo buttava un poco di fumo senza danno. Così ogni persona ringraziava sua divina Maestà et s. Gennaro glorioso di tal gratia ricevuta, per questo si incominciorno per 3 sere in tutta la Città a fare feste di lumi per le finestre e balconi, così per le piazze con fuochi artificiali, et in dette sere tutte le botteche apparate sino le 4 ore della notte con l’immagine del glorioso s. Gennaro, e per le piazze della città molti toselli di detto s. che pareva di notte un giorno chiaro. Et in detti tre giorni non si vedeva altro che processioni di figlioli e figliole andando al Vescovato cantando litanie, scalzi con corone di spine al capo, alcuni con croce, e pietre pesanti nella loro persona in ringraziamento a Dio Benedetto di tal gratia ricevuta per intercessione del glorioso San Gennaro nostro protettore, così continuando sino alli nove giorni, che dopo si diede la benedizione in detta chiesa del Vescovato al popolo».
M-1726-PA-04D5;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183;Di Napoli e Barresi, Federico (Prince of Resuttano, Pretore of Palermo);Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);1726;Palermo;1726;Messina;Report about the damage caused by the Earthquake;Spanish;;;;;
M-1726-PA-04D6;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183;Cavallari, Francesco (President of Tribunale del Real Patrimonio);Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);1726;Palermo;1726;Messina;Report about the damage caused by the Earthquake;Italian;;1693 Sicily Earthquake;;;
M-1726-PA-04D7;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183;Prince of Resuttano (Pretore of Palermo);Fernández de Portocarrero y Mendoza, Francisco;1726;Palermo;;Messina;Report about the damage caused by the Earthquake;Italian;;;;;
M-1726-PA-04D8;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183;Deputy of the Kingdom (Prince of Castelforte);Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);1726;Palermo;1726;Messina;Report about the damage caused by the Earthquake;Italian;;;;;
M-1726-PA-04D9;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183;Gasch, Giuseppe (Archbishop of Palermo);Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);1726;Palermo;;Messina;Letter about the damage caused by the Earthquake and the need to suspend theatrical comedies;Italian;;;;;
M-1726-PA-04DA;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183;Prince of Resuttano (Pretore of Palermo);Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);1726;Palermo;1726;Messina;Report about the first measures taken after the Earthquake;Italian;;;;;
M-1726-PA-04DB;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183;Prince of Niscemi (Captain of Justice);Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);1726;Palermo;1726;Messina;Letter about the maintenance of public order after the Earthquake;Italian;;;;;
M-1726-PA-04DC;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183;Deputation of the Kingdom;Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);1726;Palermo;;Messina;Letter about the damage caused by the Earthquake and supplication in order that the viceroy could return to the city of Palermo;Italian;;1693 Sicily Earthquake;;;
M-1726-PA-04DD;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Tribunale del Real Patrimonio, Memoriali, 2417;Senato of Trapani;Tribunale del Real Patrimonio;1726;Trapani;;Palermo;Proposal to send relief to the city hit by the Earthquake;Italian;;;;;
M-1726-PA-04DE;1726 Palermo Earthquake;Palermo, Archivio storico Comunale, Consulte del Senato, 1284/40, ff. 42-43;Senato of Palermo;Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);1726;Palermo;;Messina;Report about the measures implemented to face the Earthquake;Italian;;;;;
M-1726-PA-04DF;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183;Cadena e Natoli, Francisco (Cantor of the Chapel);Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);1726;Palermo;1726;Messina;Requesting letter fot the replacement of the master of the chapel Pedro Puzzolo unabled to continue his functions due to injuries sustained in the Earthquake;Spanish;;;;;
